"simple_id"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"proximity"
"P:r1@MRPL27"	0	0.72530185687609	0.846	0.656	0	"1"	"MRPL27"	"P"
"P:r1@FADS1"	0	0.726202375810746	0.997	0.812	0	"4"	"FADS1"	"P"
"D:r1@ADDG21008217400.B"	0	0.726503438010612	1	1	0	"3"	"ADDG21008217400.B"	"D"
"P:r1@DKK1"	0	0.72715145252377	0.54	0.217	0	"1"	"DKK1"	"P"
"P:r1@NME1-NME2,r1@NME1"	0	0.728019225145038	0.989	0.914	0	"4"	"NME1-NME2,r1@NME1"	"P"
"P:r1@CHMP2A"	0	0.72949879061777	0.947	0.823	0	"1"	"CHMP2A"	"P"
"P:r1@CDKN2C"	0	0.731174460260055	0.766	0.476	0	"2"	"CDKN2C"	"P"
"P:r1@DCN"	0	0.733112777272615	0.999	0.97	0	"3"	"DCN"	"P"
"P:r1@MT-ATP6,r1@MT-CO3,r1@MT-TK,r1@MT-ATP8"	0	0.733807612717561	0.997	0.995	0	"4"	"MT-ATP6,r1@MT-CO3,r1@MT-TK,r1@MT-ATP8"	"P"
"P:r1@ANG,r1@RNASE4,r1@AL163636.2"	0	0.734601702603931	0.933	0.772	0	"2"	"ANG,r1@RNASE4,r1@AL163636.2"	"P"
"P:r1@MT2A"	0	0.734629702720878	0.999	0.996	0	"0"	"MT2A"	"P"
"P:r1@ENPP2"	0	0.734792747300655	0.758	0.333	0	"3"	"ENPP2"	"P"
"P:r1@NDUFS8"	0	0.734943666321655	0.989	0.931	0	"4"	"NDUFS8"	"P"
"P:r1@MPST"	0	0.73599810970721	0.971	0.835	0	"4"	"MPST"	"P"
"P:r1@MAP7D1"	0	0.736631877390782	0.801	0.593	0	"1"	"MAP7D1"	"P"
"P:r1@YIPF5"	0	0.738064969309381	0.822	0.645	0	"1"	"YIPF5"	"P"
"P:r1@LSP1P4"	0	0.738402393958754	0.86	0.698	0	"1"	"LSP1P4"	"P"
"P:r1@ACOT2"	0	0.738558432088665	0.9	0.708	0	"2"	"ACOT2"	"P"
"P:r1@MT-CO2,r1@MT-TD"	0	0.739429062128692	0.999	0.997	0	"6"	"MT-CO2,r1@MT-TD"	"P"
"P:r1@ADDG0X038220623.B,r1@ADDG0X038221670.R,r1@SRPX"	0	0.740687614504483	1	0.992	0	"0"	"ADDG0X038220623.B,r1@ADDG0X038221670.R,r1@SRPX"	"P"
"P:r1@AMZ2"	0	0.740728473120781	0.769	0.565	0	"1"	"AMZ2"	"P"
"P:r1@SFRP1"	0	0.741329115553915	0.828	0.64	0	"2"	"SFRP1"	"P"
"P:r1@STT3A"	0	0.743828299632804	0.919	0.752	0	"1"	"STT3A"	"P"
"P:r1@RAB2A"	0	0.744435799931237	0.997	0.982	0	"4"	"RAB2A"	"P"
"P:r1@COL5A1"	0	0.744803187470056	0.98	0.785	0	"3"	"COL5A1"	"P"
"P:r1@YIPF3"	0	0.744891313090236	0.972	0.868	0	"1"	"YIPF3"	"P"
"P:r1@HDLBP"	0	0.746018455430874	0.998	0.972	0	"1"	"HDLBP"	"P"
"P:r1@LARP6"	0	0.747227542827646	0.943	0.787	0	"1"	"LARP6"	"P"
"P:r1@FDPS"	0	0.74809503494845	0.955	0.865	0	"2"	"FDPS"	"P"
"P:r1@REV3L"	0	0.748099562071467	0.986	0.779	0	"3"	"REV3L"	"P"
"P:r1@BAD"	0	0.748254478561979	0.857	0.656	0	"1"	"BAD"	"P"
"P:r1@DPYSL2"	0	0.748978349631688	0.766	0.521	0	"1"	"DPYSL2"	"P"
"P:r1@FKBP5"	0	0.749606905555261	0.988	0.686	0	"3"	"FKBP5"	"P"
"P:r1@NNMT"	0	0.749713269612891	1	0.993	0	"3"	"NNMT"	"P"
"P:r1@B4GALT1"	0	0.75026288999003	0.839	0.487	0	"3"	"B4GALT1"	"P"
"P:r1@GRN"	0	0.750622531025859	0.993	0.929	0	"1"	"GRN"	"P"
"P:r1@LRRC41"	0	0.751234497362035	0.797	0.588	0	"1"	"LRRC41"	"P"
"P:r1@NDUFB6"	0	0.752652925946326	0.982	0.917	0	"4"	"NDUFB6"	"P"
"P:r1@FUCA2"	0	0.756244265277986	0.876	0.7	0	"1"	"FUCA2"	"P"
"P:r1@PAFAH1B1"	0	0.756439261365262	0.846	0.65	0	"1"	"PAFAH1B1"	"P"
"P:r1@GNB1"	0	0.757444113950303	0.911	0.768	0	"1"	"GNB1"	"P"
"P:r1@TMED5"	0	0.757573936975555	0.96	0.874	0	"5"	"TMED5"	"P"
"P:r1@TMEM219"	0	0.759403476195335	0.976	0.893	0	"1"	"TMEM219"	"P"
"P:r1@DRAP1"	0	0.759729737374168	0.992	0.954	0	"1"	"DRAP1"	"P"
"P:r1@ARF1"	0	0.759912943941485	0.995	0.951	0	"1"	"ARF1"	"P"
"P:r1@SNX17"	0	0.760280210768898	0.938	0.793	0	"1"	"SNX17"	"P"
"P:r1@TGFBR2"	0	0.760349952477162	0.919	0.814	0	"0"	"TGFBR2"	"P"
"P:r1@PDLIM4"	0	0.762042018056574	0.951	0.8	0	"1"	"PDLIM4"	"P"
"P:r1@COX5B"	0	0.762981751387735	1	0.997	0	"4"	"COX5B"	"P"
"P:r1@WDR45,r1@AC231657.3"	0	0.763970748414003	0.792	0.596	0	"1"	"WDR45,r1@AC231657.3"	"P"
"P:r1@RPS28P7"	0	0.764045968896752	0.968	0.773	0	"3"	"RPS28P7"	"P"
"P:r1@COX8A,r1@AP000721.1"	0	0.764705002055534	0.998	0.991	0	"4"	"COX8A,r1@AP000721.1"	"P"
"P:r1@DDX21"	0	0.765382556686214	0.92	0.757	0	"4"	"DDX21"	"P"
"P:r1@UQCR10"	0	0.765745624890475	0.999	0.993	0	"4"	"UQCR10"	"P"
"P:r1@CDO1"	0	0.767108515898179	0.56	0.307	0	"2"	"CDO1"	"P"
"P:r1@SEPTIN10"	0	0.76720942951287	0.819	0.598	0	"1"	"SEPTIN10"	"P"
"P:r1@PTGR1"	0	0.767673887301751	0.923	0.87	0	"0"	"PTGR1"	"P"
"P:r1@RPS3AP26"	0	0.767972909465676	0.972	0.788	0	"3"	"RPS3AP26"	"P"
"P:r1@TCP1"	0	0.769241869154742	0.967	0.874	0	"4"	"TCP1"	"P"
"P:r1@UPF3A"	0	0.770002884160616	0.759	0.543	0	"1"	"UPF3A"	"P"
"P:r1@PGD"	0	0.773112386092115	0.994	0.963	0	"0"	"PGD"	"P"
"P:r1@CCDC85B"	0	0.773441780108553	0.995	0.969	0	"4"	"CCDC85B"	"P"
"P:r1@PER1"	0	0.77360031085701	0.593	0.248	0	"3"	"PER1"	"P"
"P:r1@RFLNA,r1@ZNF664,r1@AC068790.8"	0	0.774091190656054	0.848	0.678	0	"2"	"RFLNA,r1@ZNF664,r1@AC068790.8"	"P"
"P:r1@RTN4"	0	0.774120269256757	0.996	0.973	0	"4"	"RTN4"	"P"
"P:r1@TMEM18"	0	0.774802870854442	0.749	0.535	0	"1"	"TMEM18"	"P"
"P:r1@SLIRP"	0	0.775366163834938	0.995	0.959	0	"4"	"SLIRP"	"P"
"P:r1@MRAS"	0	0.776369931521963	0.774	0.556	0	"2"	"MRAS"	"P"
"P:r1@LSM12"	0	0.77640726432347	0.811	0.606	0	"1"	"LSM12"	"P"
"P:r1@HSPA8"	0	0.777108918114188	0.999	0.996	0	"4"	"HSPA8"	"P"
"P:r1@PPIC"	0	0.778235694136621	0.976	0.87	0	"1"	"PPIC"	"P"
"P:r1@PXN"	0	0.77830615158058	0.655	0.283	0	"3"	"PXN"	"P"
"P:r1@RPLP2"	0	0.778807007777934	1	1	0	"4"	"RPLP2"	"P"
"P:r1@TGOLN2"	0	0.779027896411764	0.804	0.609	0	"1"	"TGOLN2"	"P"
"P:r1@MBD4"	0	0.780713742340594	0.901	0.587	0	"3"	"MBD4"	"P"
"P:r1@ELOVL5"	0	0.781620768953731	0.989	0.896	0	"2"	"ELOVL5"	"P"
"P:r1@DCN"	0	0.782933237076485	0.999	0.967	0	"0"	"DCN"	"P"
"P:r1@KDELR1"	0	0.783949825289692	0.998	0.988	0	"1"	"KDELR1"	"P"
"P:r1@SNHG8,r1@SNORA24"	0	0.784374319924787	0.986	0.974	0	"5"	"SNHG8,r1@SNORA24"	"P"
"P:r1@AC010323.1,r1@NDUFA7"	0	0.784496092654166	0.986	0.921	0	"4"	"AC010323.1,r1@NDUFA7"	"P"
"P:r1@CYP51A1"	0	0.784635812797417	0.953	0.83	0	"4"	"CYP51A1"	"P"
"P:r1@SCYL1"	0	0.78524865712642	0.785	0.564	0	"1"	"SCYL1"	"P"
"P:r1@ADDG0X120629696.R,r1@C1GALT1C1"	0	0.785401955238098	0.931	0.8	0	"0"	"ADDG0X120629696.R,r1@C1GALT1C1"	"P"
"P:r1@GOPC"	0	0.78553827409119	0.94	0.706	0	"3"	"GOPC"	"P"
"P:r1@JDP2"	0	0.78590502754302	0.891	0.599	0	"1"	"JDP2"	"P"
"P:r1@NDUFA3"	0	0.787911284775933	0.998	0.961	0	"4"	"NDUFA3"	"P"
"P:r1@PHB"	0	0.787994968978597	0.976	0.886	0	"4"	"PHB"	"P"
"P:r1@SLC25A1"	0	0.788187047737311	0.993	0.928	0	"2"	"SLC25A1"	"P"
"P:r1@NDUFA6"	0	0.788557403671902	0.994	0.963	0	"4"	"NDUFA6"	"P"
"P:r1@PRKCSH"	0	0.789733010999436	0.954	0.805	0	"1"	"PRKCSH"	"P"
"P:r1@ZFP36L2"	0	0.790923390028956	0.89	0.752	0	"0"	"ZFP36L2"	"P"
"P:r1@LAPTM4B"	0	0.794082303252033	0.863	0.528	0	"3"	"LAPTM4B"	"P"
"P:r1@FBLN5"	0	0.79426272692114	0.85	0.436	0	"3"	"FBLN5"	"P"
"P:r1@RAB31"	0	0.795504113604932	0.957	0.689	0	"3"	"RAB31"	"P"
"P:r2@DCN"	0	0.796411922801347	0.998	0.866	0	"3"	"DCN"	"P"
"P:r1@KHDRBS1"	0	0.797663136723207	0.953	0.811	0	"1"	"KHDRBS1"	"P"
"P:r1@HDGFL2"	0	0.797692874577834	0.771	0.545	0	"1"	"HDGFL2"	"P"
"P:r1@FADS2"	0	0.79887834095778	0.954	0.732	0	"2"	"FADS2"	"P"
"P:r3@COL1A1"	0	0.798953168754002	0.955	0.612	0	"3"	"COL1A1"	"P"
"P:r1@DGAT2"	0	0.800960868280457	0.728	0.391	0	"2"	"DGAT2"	"P"
"P:r1@MYDGF"	0	0.801063575603415	0.99	0.979	0	"5"	"MYDGF"	"P"
"P:r1@FSTL1"	0	0.80119944105894	1	0.972	0	"3"	"FSTL1"	"P"
"P:r1@FYN"	0	0.801271344444825	0.935	0.62	0	"3"	"FYN"	"P"
"P:r1@EPHX1"	0	0.801339387313447	0.997	0.955	0	"2"	"EPHX1"	"P"
"P:r1@MARVELD1"	0	0.80145615318824	0.884	0.529	0	"3"	"MARVELD1"	"P"
"P:r1@EIF4H"	0	0.801922506350921	0.947	0.797	0	"1"	"EIF4H"	"P"
"P:r1@ARF4"	0	0.803175506099332	0.997	0.977	0	"1"	"ARF4"	"P"
"P:r1@AKR1C2"	0	0.804036851593192	1	0.866	0	"4"	"AKR1C2"	"P"
"P:r1@PRDX6"	0	0.804127207188233	1	0.998	0	"2"	"PRDX6"	"P"
"P:r1@PPARG"	0	0.805651726644119	0.904	0.653	0	"2"	"PPARG"	"P"
"P:r1@GNB2"	0	0.80589809141925	0.987	0.932	0	"1"	"GNB2"	"P"
"P:r1@UROD"	0	0.806044421333594	0.827	0.644	0	"1"	"UROD"	"P"
"P:r1@LPP"	0	0.806073034485331	0.735	0.518	0	"1"	"LPP"	"P"
"P:r1@ANXA7"	0	0.806595544352189	0.877	0.694	0	"1"	"ANXA7"	"P"
"P:r1@ATL3"	0	0.808597497994779	0.753	0.538	0	"1"	"ATL3"	"P"
"P:r1@PSMC3"	0	0.808633275297365	0.9	0.722	0	"1"	"PSMC3"	"P"
"P:r1@ATP5F1B"	0	0.810789685307586	0.998	0.99	0	"4"	"ATP5F1B"	"P"
"D:r1@ADDG21008443541.B"	0	0.81081217522152	0.998	0.957	0	"3"	"ADDG21008443541.B"	"D"
"P:r1@RPN1"	0	0.811167410089667	0.977	0.935	0	"5"	"RPN1"	"P"
"P:r1@COPG1"	0	0.811338263264064	0.93	0.778	0	"1"	"COPG1"	"P"
"P:r1@MTCH2"	0	0.812868733607877	0.959	0.849	0	"4"	"MTCH2"	"P"
"P:r1@ATF4"	0	0.813224237941331	0.967	0.818	0	"1"	"ATF4"	"P"
"P:r1@NDUFB5"	0	0.813256870304533	0.956	0.856	0	"4"	"NDUFB5"	"P"
"P:r1@MCFD2"	0	0.813893017364603	0.954	0.805	0	"1"	"MCFD2"	"P"
"P:r1@SSR1"	0	0.814543309633911	0.983	0.82	0	"3"	"SSR1"	"P"
"P:r1@PGLS"	0	0.817362687759285	0.99	0.938	0	"1"	"PGLS"	"P"
"P:r1@PDXK"	0	0.818220047542791	0.774	0.551	0	"1"	"PDXK"	"P"
"P:r1@PLAC9"	0	0.818503441182601	0.943	0.747	0	"1"	"PLAC9"	"P"
"P:r1@RIOK3"	0	0.818824141261019	0.764	0.551	0	"1"	"RIOK3"	"P"
"P:r1@ATP5MD"	0	0.818946720303094	1	0.995	0	"4"	"ATP5MD"	"P"
"P:r1@CBSL"	0	0.819058575837354	0.855	0.522	0	"3"	"CBSL"	"P"
"P:r1@RPL7P9"	0	0.820182388746835	0.711	0.332	0	"3"	"RPL7P9"	"P"
"D:r1@ADDG05122070053.F"	0	0.820488215487394	0.617	0.266	0	"3"	"ADDG05122070053.F"	"D"
"P:r1@C1QBP"	0	0.820794808524125	0.995	0.955	0	"4"	"C1QBP"	"P"
"P:r1@PRDX6"	0	0.821009918520045	1	0.998	0	"4"	"PRDX6"	"P"
"P:r1@MFAP4"	0	0.821526256189412	0.98	0.803	0	"3"	"MFAP4"	"P"
"P:r1@PFN2"	0	0.822270618489484	0.901	0.717	0	"1"	"PFN2"	"P"
"P:r1@PSMB10,r1@AC040162.1"	0	0.82281813511238	0.744	0.524	0	"1"	"PSMB10,r1@AC040162.1"	"P"
"P:r1@BCKDK"	0	0.823710074973615	0.795	0.576	0	"1"	"BCKDK"	"P"
"P:r1@MFAP5"	0	0.825013142606368	0.924	0.889	0	"0"	"MFAP5"	"P"
"P:r1@PRDX5"	0	0.825109663125468	0.997	0.99	0	"1"	"PRDX5"	"P"
"P:r1@PNKP,r1@AKT1S1"	0	0.825298978285908	0.711	0.491	0	"1"	"PNKP,r1@AKT1S1"	"P"
"P:r1@LPIN1"	0	0.825363672177855	0.756	0.505	0	"2"	"LPIN1"	"P"
"P:r1@RPL18AP3"	0	0.825589783850465	0.934	0.655	0	"3"	"RPL18AP3"	"P"
"D:r1@ADDG09134728802.R"	0	0.825952099851762	0.854	0.508	0	"3"	"ADDG09134728802.R"	"D"
"P:r1@TSKU"	0	0.826464924809591	0.981	0.84	0	"2"	"TSKU"	"P"
"P:r1@RPL23AP42"	0	0.827593357137309	0.743	0.367	0	"3"	"RPL23AP42"	"P"
"P:r1@ACTR2"	0	0.827911030324767	0.876	0.733	0	"1"	"ACTR2"	"P"
"P:r1@PPP2R1A"	0	0.82814555598988	0.964	0.842	0	"1"	"PPP2R1A"	"P"
"P:r1@RRAS"	0	0.828583580692007	0.985	0.928	0	"1"	"RRAS"	"P"
"P:r1@QSOX1"	0	0.829003516320917	0.97	0.724	0	"3"	"QSOX1"	"P"
"P:r1@PTGER3"	0	0.829803742919325	0.663	0.397	0	"2"	"PTGER3"	"P"
"P:r1@LIMA1"	0	0.830176380390856	0.965	0.841	0	"1"	"LIMA1"	"P"
"P:r1@CAV2"	0	0.830352066859001	0.969	0.819	0	"2"	"CAV2"	"P"
"P:r1@S100A11"	0	0.830907801585306	0.999	1	0	"1"	"S100A11"	"P"
"P:r1@ST6GALNAC4"	0	0.831563849455407	0.904	0.719	0	"4"	"ST6GALNAC4"	"P"
"D:r1@ADDG21008209995.F"	0	0.831777479651052	1	0.998	0	"3"	"ADDG21008209995.F"	"D"
"P:r1@SERPING1"	0	0.831845734819548	0.961	0.914	0	"0"	"SERPING1"	"P"
"P:r1@PFKL"	0	0.831889719653424	0.922	0.744	0	"1"	"PFKL"	"P"
"P:r1@AC136632.1"	0	0.832283963300147	0.619	0.269	0	"3"	"AC136632.1"	"P"
"P:r1@RND3"	0	0.833850609961881	0.721	0.483	0	"1"	"RND3"	"P"
"P:r1@GOLIM4,r1@AC069243.1"	0	0.834049381057978	0.722	0.495	0	"1"	"GOLIM4,r1@AC069243.1"	"P"
"P:r1@TM7SF2"	0	0.835090656650308	0.457	0.197	0	"2"	"TM7SF2"	"P"
"P:r1@IARS"	0	0.836150152540111	0.888	0.695	0	"1"	"IARS"	"P"
"P:r1@TAX1BP3"	0	0.836421959175127	0.981	0.883	0	"1"	"TAX1BP3"	"P"
"P:r1@MGST3"	0	0.837047295624912	1	0.993	0	"4"	"MGST3"	"P"
"P:r1@SPTBN1"	0	0.838023929678025	0.985	0.898	0	"4"	"SPTBN1"	"P"
"P:r1@PNRC1"	0	0.838129851054917	1	0.968	0	"3"	"PNRC1"	"P"
"P:r1@GTF2H5"	0	0.838432884122196	0.943	0.852	0	"1"	"GTF2H5"	"P"
"P:r1@C19orf12"	0	0.838485391191231	0.74	0.516	0	"2"	"C19orf12"	"P"
"P:r1@DEK"	0	0.839156806594178	0.882	0.672	0	"1"	"DEK"	"P"
"P:r1@ADDG0X120629696.R,r1@C1GALT1C1"	0	0.839536919332381	0.961	0.796	0	"2"	"ADDG0X120629696.R,r1@C1GALT1C1"	"P"
"P:r1@PDK4"	0	0.839701945743941	0.934	0.66	0	"0"	"PDK4"	"P"
"P:r1@CD302,r1@AC009961.4"	0	0.839833189009396	0.938	0.755	0	"4"	"CD302,r1@AC009961.4"	"P"
"P:r1@MEST"	0	0.840194097721855	0.756	0.508	0	"2"	"MEST"	"P"
"P:r1@SERP1"	0	0.840718440488025	0.989	0.969	0	"5"	"SERP1"	"P"
"P:r1@PRMT2"	0	0.842837064793974	0.822	0.6	0	"1"	"PRMT2"	"P"
"P:r1@CFB"	0	0.842914458952363	0.826	0.5	0	"3"	"CFB"	"P"
"P:r1@CLMP"	0	0.843774660534689	0.953	0.75	0	"3"	"CLMP"	"P"
"P:r1@HPS1"	0	0.843928161878796	0.723	0.493	0	"1"	"HPS1"	"P"
"P:r1@SSBP2"	0	0.844258649546075	0.812	0.424	0	"3"	"SSBP2"	"P"
"P:r1@ALAS1"	0	0.844876755674518	0.785	0.565	0	"2"	"ALAS1"	"P"
"P:r1@NR3C1"	0	0.844940511993223	0.905	0.716	0	"1"	"NR3C1"	"P"
"P:r1@PRR13,r1@AC023509.1"	0	0.846679370473177	0.942	0.79	0	"1"	"PRR13,r1@AC023509.1"	"P"
"P:r1@P4HA2"	0	0.847808348107542	0.978	0.692	0	"3"	"P4HA2"	"P"
"P:r1@PIH1D1"	0	0.847928730856601	0.7	0.476	0	"1"	"PIH1D1"	"P"
"P:r1@LAMA2"	0	0.848172685864439	0.883	0.597	0	"3"	"LAMA2"	"P"
"P:r1@ECHS1"	0	0.848615219287143	0.966	0.857	0	"4"	"ECHS1"	"P"
"P:r1@MRPL34"	0	0.848836938829537	0.968	0.844	0	"4"	"MRPL34"	"P"
"P:r1@PMS2"	0	0.849977782016031	0.531	0.214	0	"3"	"PMS2"	"P"
"P:r1@ARFGAP3"	0	0.850233742338938	0.835	0.607	0	"1"	"ARFGAP3"	"P"
"P:r1@MAP4K5"	0	0.850474218762174	0.694	0.466	0	"1"	"MAP4K5"	"P"
"P:r1@TMEM119"	0	0.850918664604172	0.904	0.642	0	"1"	"TMEM119"	"P"
"P:r1@COL1A1"	0	0.850952045654811	1	0.931	0	"3"	"COL1A1"	"P"
"P:r1@REV3L"	0	0.852395720317197	0.925	0.776	0	"0"	"REV3L"	"P"
"P:r1@FP236383.5"	0	0.853500844808578	0.845	0.524	0	"3"	"FP236383.5"	"P"
"P:r1@IL6ST"	0	0.853787127216344	0.917	0.779	0	"1"	"IL6ST"	"P"
"P:r1@EEF1A1P6"	0	0.854025187244745	0.885	0.562	0	"3"	"EEF1A1P6"	"P"
"P:r1@SMPDL3A"	0	0.854886114544289	0.776	0.383	0	"3"	"SMPDL3A"	"P"
"P:r1@COX7A2"	0	0.855418199156648	0.999	0.994	0	"4"	"COX7A2"	"P"
"P:r1@HSPB1"	0	0.857137122424066	0.997	0.981	0	"1"	"HSPB1"	"P"
"P:r1@AC116533.1"	0	0.857571165257095	0.936	0.63	0	"3"	"AC116533.1"	"P"
"P:r1@YWHAG"	0	0.857734017102422	0.9	0.721	0	"4"	"YWHAG"	"P"
"P:r1@EWSR1"	0	0.857836306204357	0.888	0.678	0	"1"	"EWSR1"	"P"
"P:r1@BDH2"	0	0.858273052700571	0.727	0.499	0	"1"	"BDH2"	"P"
"D:r1@ADDG21008400458.B"	0	0.858817533285245	0.958	0.754	0	"3"	"ADDG21008400458.B"	"D"
"P:r1@TACC1"	0	0.860031282290787	0.613	0.26	0	"3"	"TACC1"	"P"
"P:r1@FAM114A1,r1@MIR574"	0	0.860689450900546	0.967	0.859	0	"1"	"FAM114A1,r1@MIR574"	"P"
"P:r1@SLC66A1L"	0	0.862293294627073	0.738	0.528	0	"2"	"SLC66A1L"	"P"
"P:r1@FLII"	0	0.862344839301527	0.71	0.484	0	"1"	"FLII"	"P"
"P:r1@TFPI"	0	0.862500298126191	0.819	0.426	0	"3"	"TFPI"	"P"
"P:r1@MRPS36"	0	0.862516735889553	0.971	0.858	0	"4"	"MRPS36"	"P"
"P:r1@COL6A1"	0	0.86267359635586	1	0.997	0	"1"	"COL6A1"	"P"
"P:r1@LIPE"	0	0.862764398379631	0.438	0.161	0	"2"	"LIPE"	"P"
"P:r1@DHCR24"	0	0.862872980109345	0.824	0.547	0	"2"	"DHCR24"	"P"
"P:r1@TIMM8B"	0	0.864143788425192	0.989	0.926	0	"4"	"TIMM8B"	"P"
"P:r1@COMT"	0	0.864590715950593	0.912	0.747	0	"1"	"COMT"	"P"
"P:r1@AKR1C2"	0	0.865209778711573	1	0.853	0	"2"	"AKR1C2"	"P"
"P:r1@RASD1"	0	0.865284729557171	0.973	0.745	0	"0"	"RASD1"	"P"
"P:r1@NDUFC1"	0	0.865397541592477	0.971	0.86	0	"1"	"NDUFC1"	"P"
"P:r1@FZD4"	0	0.866412503287925	0.929	0.702	0	"2"	"FZD4"	"P"
"P:r1@MYL6,r1@MYL6B"	0	0.866498808746243	0.999	0.999	0	"1"	"MYL6,r1@MYL6B"	"P"
"P:r1@MVD"	0	0.866654550522685	0.761	0.525	0	"2"	"MVD"	"P"
"P:r1@EIF4G1"	0	0.867411992106786	0.899	0.724	0	"1"	"EIF4G1"	"P"
"P:r1@AC005912.1"	0	0.867442095302207	0.96	0.73	0	"3"	"AC005912.1"	"P"
"P:r1@MYL12B"	0	0.867737549919492	0.995	0.988	0	"1"	"MYL12B"	"P"
"P:r1@IFT57"	0	0.867942753899777	0.726	0.477	0	"1"	"IFT57"	"P"
"P:r1@TGFBR2"	0	0.868496370746818	0.986	0.812	0	"3"	"TGFBR2"	"P"
"P:r1@RPAIN"	0	0.870264983769477	0.883	0.681	0	"4"	"RPAIN"	"P"
"P:r1@ADDG0X047581818.F,r1@ADDG0X047583314.F,r1@TIMP1"	0	0.870289830006758	1	0.995	0	"1"	"ADDG0X047581818.F,r1@ADDG0X047583314.F,r1@TIMP1"	"P"
"P:r1@NFIX"	0	0.870471455115616	0.733	0.505	0	"1"	"NFIX"	"P"
"P:r1@MMP17"	0	0.871014602601771	0.582	0.23	0	"3"	"MMP17"	"P"
"D:r1@ADDG21008259835.B"	0	0.872346819972005	0.991	0.866	0	"3"	"ADDG21008259835.B"	"D"
"P:r1@COL6A3"	0	0.872445255627653	0.996	0.956	0	"3"	"COL6A3"	"P"
"P:r1@AC004453.1"	0	0.872666210377279	0.805	0.43	0	"3"	"AC004453.1"	"P"
"P:r1@GAPDH"	0	0.873505834397875	1	1	0	"1"	"GAPDH"	"P"
"P:r1@BCL7C"	0	0.87382053754253	0.839	0.615	0	"1"	"BCL7C"	"P"
"P:r1@CALR"	0	0.873891903706208	0.999	0.978	0	"1"	"CALR"	"P"
"P:r1@CFL1"	0	0.874021304070552	0.998	0.997	0	"1"	"CFL1"	"P"
"P:r1@GPX1"	0	0.874804768037633	0.958	0.699	0	"3"	"GPX1"	"P"
"P:r1@PROS1"	0	0.876546188456043	0.592	0.246	0	"3"	"PROS1"	"P"
"P:r1@WIZ"	0	0.877614101452116	0.543	0.205	0	"3"	"WIZ"	"P"
"P:r1@VPS51"	0	0.878634056149728	0.754	0.517	0	"1"	"VPS51"	"P"
"P:r1@SELENOM"	0	0.878640674585626	0.998	0.992	0	"1"	"SELENOM"	"P"
"P:r1@EPRS"	0	0.878679252795421	0.92	0.75	0	"1"	"EPRS"	"P"
"P:r1@SLC27A3"	0	0.878795938349468	0.735	0.481	0	"2"	"SLC27A3"	"P"
"P:r1@GPAM"	0	0.878850792811559	0.618	0.287	0	"2"	"GPAM"	"P"
"P:r1@IGFBP4"	0	0.878929126514703	1	0.994	0	"3"	"IGFBP4"	"P"
"P:r1@CD68"	0	0.879472975758057	0.878	0.704	0	"1"	"CD68"	"P"
"P:r1@IFNGR2"	0	0.881880374090994	0.896	0.687	0	"1"	"IFNGR2"	"P"
"P:r1@ACADVL"	0	0.882525256854435	0.994	0.947	0	"4"	"ACADVL"	"P"
"P:r1@PFDN4"	0	0.884294880233856	0.784	0.546	0	"1"	"PFDN4"	"P"
"P:r1@WDR13"	0	0.884473869125017	0.666	0.442	0	"1"	"WDR13"	"P"
"P:r1@SDF4"	0	0.884481144988215	0.989	0.915	0	"1"	"SDF4"	"P"
"P:r1@SPOCK1"	0	0.884862555530189	0.89	0.669	0	"1"	"SPOCK1"	"P"
"P:r1@UQCRC2"	0	0.885361476935934	0.958	0.841	0	"4"	"UQCRC2"	"P"
"P:r1@DUSP6"	0	0.885646360225687	0.751	0.438	0	"2"	"DUSP6"	"P"
"P:r1@INSIG1"	0	0.885706265758298	0.957	0.766	0	"2"	"INSIG1"	"P"
"P:r1@FP671120.6"	0	0.88609337166919	0.853	0.539	0	"3"	"FP671120.6"	"P"
"P:r1@SLC26A6"	0	0.886590145666331	0.486	0.182	0	"3"	"SLC26A6"	"P"
"P:r1@HACD2"	0	0.887936809276932	0.655	0.416	0	"2"	"HACD2"	"P"
"P:r1@CBS"	0	0.887973692102298	0.549	0.222	0	"3"	"CBS"	"P"
"P:r1@ATP2B4"	0	0.888741963032194	0.769	0.423	0	"3"	"ATP2B4"	"P"
"P:r1@SAP30"	0	0.889111300817177	0.777	0.403	0	"3"	"SAP30"	"P"
"P:r1@COX14,r1@AC074032.1"	0	0.889646487095717	0.99	0.924	0	"4"	"COX14,r1@AC074032.1"	"P"
"P:r1@GLRX5"	0	0.889830591780421	0.977	0.883	0	"4"	"GLRX5"	"P"
"P:r1@CD2BP2"	0	0.890362996661962	0.655	0.422	0	"1"	"CD2BP2"	"P"
"P:r1@TRIM38"	0	0.89042575553613	0.474	0.179	0	"3"	"TRIM38"	"P"
"P:r1@ADDG0X136205538.B,r1@ADDG0X136206307.F,r2@FHL1"	0	0.891285176586261	0.467	0.223	0	"2"	"ADDG0X136205538.B,r1@ADDG0X136206307.F,r2@FHL1"	"P"
"P:r1@NSDHL"	0	0.891651513218594	0.747	0.494	0	"2"	"NSDHL"	"P"
"P:r1@UBE2R2"	0	0.891790589439293	0.787	0.551	0	"1"	"UBE2R2"	"P"
